"documentPlanID","policyS3DocumentMappingID","pbp","cmsContractNumber","carrier","account","group","serviceQualifier","documentType","isDefaultDocument","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyDocumentID","isDeleted","s3DocumentMappingID","policyID","policyS3DocumentID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3DocumentID-2","s3DocumentName","s3DocumentURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3"
1821,1619,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-23 20:00:16.977887+00","450972","2024-01-23 20:00:16.977887+00",NULL,NULL,False,1619,1263,477,"2024-01-23 20:00:16.977887+00","450972","2024-01-23 20:00:16.977887+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1831,1629,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-23 20:08:19.591024+00","450972","2024-01-23 20:08:19.591024+00",NULL,NULL,False,1629,1285,477,"2024-01-23 20:08:19.591024+00","450972","2024-01-23 20:08:19.591024+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1843,1641,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-23 20:12:20.365688+00","450972","2024-01-23 20:12:20.365688+00",NULL,NULL,False,1641,1560,477,"2024-01-23 20:12:20.365688+00","450972","2024-01-23 20:12:20.365688+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1854,1652,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-23 20:16:40.272795+00","450972","2024-01-23 20:16:40.272795+00",NULL,NULL,False,1652,1245,477,"2024-01-23 20:16:40.272795+00","450972","2024-01-23 20:16:40.272795+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1855,1653,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-23 20:17:17.673805+00","450972","2024-01-23 20:17:17.673805+00",NULL,NULL,False,1653,1237,477,"2024-01-23 20:17:17.673805+00","450972","2024-01-23 20:17:17.673805+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
1097,1065,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2022-11-02 04:00:00+00",NULL,"2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL,NULL,False,1065,1660,301,"2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL
1111,1079,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF in SPT",True,"2022-11-02 04:00:00+00",NULL,"2022-11-01 16:39:57.805612+00","216672","2022-11-01 16:39:57.805612+00",NULL,NULL,False,1079,1304,301,"2022-11-01 16:39:57.805612+00","216672","2022-11-01 16:39:57.805612+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL
1128,1096,NULL,NULL,NULL,NULL,NULL,"CMR","2nd Additional PDF in SPT",True,"2022-11-02 04:00:00+00",NULL,"2022-11-01 18:42:01.093692+00","216672","2022-11-01 18:42:01.093692+00",NULL,NULL,False,1096,1088,301,"2022-11-01 18:42:01.093692+00","216672","2022-11-01 18:42:01.093692+00",NULL,301,"Elixir MTM-DTM Survey_10.27.2022.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Elixir%20MTM-DTM%20Survey_10.27.2022.pdf","2022-11-01 16:01:52.280291+00","216672","2022-11-01 16:01:52.280291+00",NULL
1293,1129,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-05-12 04:00:00+00",NULL,"2023-05-11 16:57:09.322088+00","346159","2023-05-11 17:10:36.440744+00","346159",NULL,True,1129,1058,333,"2023-05-11 16:57:09.322088+00","346159","2023-05-11 16:57:09.322088+00",NULL,333,"English_DSNP_NDN_MLI except Integrated H5928-005.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/English_DSNP_NDN_MLI%20except%20Integrated%20H5928-005.pdf","2023-05-11 16:57:09.322088+00","346159","2023-05-11 16:57:09.322088+00",NULL
1325,1162,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-11-21 05:00:00+00",NULL,"2023-11-17 16:19:32.512945+00","450972","2023-11-17 16:19:32.512945+00",NULL,NULL,False,1162,928,367,"2023-11-17 16:19:32.512945+00","450972","2023-11-17 16:19:32.512945+00",NULL,367,"Combined_MLI_Outcomes_2024 (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Combined_MLI_Outcomes_2024%20%281%29.pdf","2023-11-16 21:38:29.970187+00","450972","2023-11-16 21:38:29.970187+00",NULL
1309,1143,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-07-03 04:00:00+00",NULL,"2023-06-28 18:57:44.090572+00","450972","2023-06-28 18:57:44.090572+00",NULL,NULL,False,1143,262,343,"2023-06-28 18:57:44.090572+00","450972","2023-06-28 18:57:44.090572+00",NULL,343,"CarePlus NDN MLI EN 06-12-23.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/CarePlus%20NDN%20MLI%20EN%2006-12-23.pdf","2023-06-28 18:57:44.090572+00","450972","2023-06-28 18:57:44.090572+00",NULL
1339,1176,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-11-21 05:00:00+00",NULL,"2023-11-17 16:31:55.397061+00","450972","2023-11-17 16:31:55.397061+00",NULL,NULL,False,1176,652,367,"2023-11-17 16:31:55.397061+00","450972","2023-11-17 16:31:55.397061+00",NULL,367,"Combined_MLI_Outcomes_2024 (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Combined_MLI_Outcomes_2024%20%281%29.pdf","2023-11-16 21:38:29.970187+00","450972","2023-11-16 21:38:29.970187+00",NULL
1353,1190,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2023-11-21 05:00:00+00",NULL,"2023-11-17 16:40:21.338898+00","450972","2023-11-17 16:40:21.338898+00",NULL,NULL,False,1190,936,367,"2023-11-17 16:40:21.338898+00","450972","2023-11-17 16:40:21.338898+00",NULL,367,"Combined_MLI_Outcomes_2024 (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Combined_MLI_Outcomes_2024%20%281%29.pdf","2023-11-16 21:38:29.970187+00","450972","2023-11-16 21:38:29.970187+00",NULL
1371,1208,NULL,"H7813",NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",False,"2023-11-23 05:00:00+00",NULL,"2023-11-20 14:58:14.04195+00","216672","2023-11-20 14:58:14.04195+00",NULL,NULL,False,1208,2045,369,"2023-11-20 14:58:14.04195+00","216672","2023-11-20 14:58:14.04195+00",NULL,369,"H7813_Multi-Language Insert.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H7813_Multi-Language%20Insert.pdf","2023-11-20 14:58:14.04195+00","216672","2023-11-20 14:58:14.04195+00",NULL
1396,1231,NULL,NULL,"PA05",NULL,NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-03 05:00:00+00",NULL,"2023-12-13 16:51:09.360207+00","216672","2023-12-13 16:51:09.360207+00",NULL,NULL,False,1231,2035,379,"2023-12-13 16:51:09.360207+00","216672","2023-12-13 16:51:09.360207+00",NULL,379,"O65_BS_M_1Col_10pt_blk_1c_2023.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/O65_BS_M_1Col_10pt_blk_1c_2023.pdf","2023-12-13 16:11:25.033628+00","216672","2023-12-13 16:11:25.033628+00",NULL
1409,1241,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 17:01:40.469613+00","216672","2023-12-14 17:01:40.469613+00",NULL,NULL,False,1241,2063,385,"2023-12-14 17:01:40.469613+00","216672","2023-12-14 17:01:40.469613+00",NULL,385,"MACNMMPOHv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMMPOHv1.pdf","2023-12-14 17:01:40.469613+00","216672","2023-12-14 17:01:40.469613+00",NULL
1422,1254,NULL,NULL,"2FFA","EX352259","021","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00",NULL,"2023-12-14 17:30:13.359078+00","216672","2023-12-14 17:30:13.359078+00",NULL,NULL,False,1254,2075,386,"2023-12-14 17:30:13.359078+00","216672","2023-12-14 17:30:13.359078+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL
1435,1264,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 18:35:36.888251+00","216672","2023-12-14 18:35:36.888251+00",NULL,NULL,False,1264,2084,391,"2023-12-14 18:35:36.888251+00","216672","2023-12-14 18:35:36.888251+00",NULL,391,"MACNMMPSCv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMMPSCv1.pdf","2023-12-14 18:35:36.888251+00","216672","2023-12-14 18:35:36.888251+00",NULL
1448,1276,NULL,NULL,"2FFA","EX352462","109","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00",NULL,"2023-12-14 19:46:27.603943+00","216672","2023-12-14 19:46:27.603943+00",NULL,NULL,False,1276,2095,386,"2023-12-14 19:45:51.61583+00","216672","2023-12-14 19:45:51.61583+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL
1461,1284,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 20:41:47.622117+00","216672","2023-12-14 20:41:47.622117+00",NULL,NULL,False,1284,2158,395,"2023-12-14 20:41:47.622117+00","216672","2023-12-14 20:41:47.622117+00",NULL,395,"MACNDSNPCAv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNDSNPCAv1.pdf","2023-12-14 19:58:12.213274+00","216672","2023-12-14 19:58:12.213274+00",NULL
1474,1295,NULL,NULL,"2FRA","EX352591","004","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00",NULL,"2023-12-14 21:13:04.412122+00","216672","2023-12-14 21:13:04.412122+00",NULL,NULL,False,1295,2108,394,"2023-12-14 21:12:16.996971+00","216672","2023-12-14 21:12:16.996971+00",NULL,394,"MACNMEDDNYWCv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNYWCv1.pdf","2023-12-14 19:48:01.490639+00","216672","2023-12-14 19:48:01.490639+00",NULL
1486,1304,NULL,NULL,"2FSA","EX352650","008","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:25:57.748193+00","216672","2023-12-14 22:25:57.748193+00",NULL,NULL,False,1304,2116,398,"2023-12-14 22:24:41.078231+00","216672","2023-12-14 22:24:41.078231+00",NULL,398,"MACNMEDDNYv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNYv1.pdf","2023-12-14 22:24:41.078231+00","216672","2023-12-14 22:24:41.078231+00",NULL
1499,1317,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:38:37.226361+00","216672","2023-12-14 22:38:37.226361+00",NULL,NULL,False,1317,2129,387,"2023-12-14 22:38:37.226361+00","216672","2023-12-14 22:38:37.226361+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL
1511,1329,NULL,NULL,"2FSA","EX355173","007","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:50:51.246988+00","216672","2023-12-14 22:50:51.246988+00",NULL,NULL,False,1329,2139,402,"2023-12-14 22:50:51.246988+00","216672","2023-12-14 22:50:51.246988+00",NULL,402,"MACNMEDDFOXv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDFOXv1.pdf","2023-12-14 22:50:51.246988+00","216672","2023-12-14 22:50:51.246988+00",NULL
1523,1341,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:57:41.834372+00","216672","2023-12-14 22:57:41.834372+00",NULL,NULL,False,1341,2152,386,"2023-12-14 22:57:41.834372+00","216672","2023-12-14 22:57:41.834372+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL
1548,1366,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-15 02:12:39.22727+00","216672","2023-12-15 02:12:39.22727+00",NULL,NULL,False,1366,1828,414,"2023-12-15 02:12:39.22727+00","216672","2023-12-15 02:12:39.22727+00",NULL,414,"MATHPCMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MATHPCMSv1.pdf","2023-12-15 02:12:39.22727+00","216672","2023-12-15 02:12:39.22727+00",NULL
1559,1377,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-15 22:45:03.031827+00","450972","2023-12-15 22:45:03.031827+00",NULL,NULL,False,1377,2053,418,"2023-12-15 22:45:03.031827+00","450972","2023-12-15 22:45:03.031827+00",NULL,418,"MAPD Notice of Discrimination and MLI.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MAPD%20Notice%20of%20Discrimination%20and%20MLI.pdf","2023-12-15 22:41:38.628095+00","450972","2023-12-15 22:41:38.628095+00",NULL
1572,1390,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-05 05:00:00+00",NULL,"2023-12-16 00:24:18.037147+00","450972","2023-12-16 00:24:18.037147+00",NULL,NULL,False,1390,1610,420,"2023-12-16 00:24:18.037147+00","450972","2023-12-16 00:24:18.037147+00",NULL,420,"MLI example.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MLI%20example.pdf","2023-12-16 00:20:42.429361+00","450972","2023-12-16 00:20:42.429361+00",NULL
1588,1406,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-05 05:00:00+00",NULL,"2023-12-20 18:38:11.27722+00","450972","2023-12-20 18:38:11.27722+00",NULL,NULL,False,1406,1119,422,"2023-12-20 18:38:11.27722+00","450972","2023-12-20 18:38:11.27722+00",NULL,422,"2023_1557MBRPOD_22MCID2322 (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2023_1557MBRPOD_22MCID2322%20%281%29.pdf","2023-12-20 18:32:17.506529+00","450972","2023-12-20 18:32:17.506529+00",NULL
1599,1417,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 00:52:09.851008+00","450972","2023-12-27 00:52:09.851008+00",NULL,NULL,False,1417,4458,428,"2023-12-27 00:52:09.851008+00","450972","2023-12-27 00:52:09.851008+00",NULL,428,"2024 CMS Updated MLI_CVSH Standard_5366.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_5366.pdf","2023-12-27 00:47:18.361586+00","450972","2023-12-27 00:47:18.361586+00",NULL
1610,1428,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:05:17.084291+00","450972","2023-12-27 01:05:17.084291+00",NULL,NULL,False,1428,1446,428,"2023-12-27 01:05:17.084291+00","450972","2023-12-27 01:05:17.084291+00",NULL,428,"2024 CMS Updated MLI_CVSH Standard_5366.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_5366.pdf","2023-12-27 00:47:18.361586+00","450972","2023-12-27 00:47:18.361586+00",NULL
1622,1440,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:13:19.296059+00","450972","2023-12-27 01:13:19.296059+00",NULL,NULL,False,1440,1458,428,"2023-12-27 01:13:19.296059+00","450972","2023-12-27 01:13:19.296059+00",NULL,428,"2024 CMS Updated MLI_CVSH Standard_5366.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_5366.pdf","2023-12-27 00:47:18.361586+00","450972","2023-12-27 00:47:18.361586+00",NULL
1633,1451,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:25:59.205352+00","450972","2023-12-27 01:25:59.205352+00",NULL,NULL,False,1451,1469,428,"2023-12-27 01:25:59.205352+00","450972","2023-12-27 01:25:59.205352+00",NULL,428,"2024 CMS Updated MLI_CVSH Standard_5366.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_5366.pdf","2023-12-27 00:47:18.361586+00","450972","2023-12-27 00:47:18.361586+00",NULL
1644,1462,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:38:06.206378+00","450972","2023-12-27 01:38:06.206378+00",NULL,NULL,False,1462,1809,429,"2023-12-27 01:38:06.206378+00","450972","2023-12-27 01:38:06.206378+00",NULL,429,"2024 CMS Updated MLI_CVSH Standard_3406.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_3406.pdf","2023-12-27 01:27:56.518488+00","450972","2023-12-27 01:27:56.518488+00",NULL
1656,1474,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:45:36.508307+00","450972","2023-12-27 01:45:36.508307+00",NULL,NULL,False,1474,4457,429,"2023-12-27 01:45:36.508307+00","450972","2023-12-27 01:45:36.508307+00",NULL,429,"2024 CMS Updated MLI_CVSH Standard_3406.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_3406.pdf","2023-12-27 01:27:56.518488+00","450972","2023-12-27 01:27:56.518488+00",NULL
1669,1487,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 01:53:57.45051+00","450972","2023-12-27 01:53:57.45051+00",NULL,NULL,False,1487,1811,429,"2023-12-27 01:53:57.45051+00","450972","2023-12-27 01:53:57.45051+00",NULL,429,"2024 CMS Updated MLI_CVSH Standard_3406.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_3406.pdf","2023-12-27 01:27:56.518488+00","450972","2023-12-27 01:27:56.518488+00",NULL
1680,1498,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 02:19:20.561468+00","450972","2023-12-27 02:19:20.561468+00",NULL,NULL,False,1498,1889,432,"2023-12-27 02:19:20.561468+00","450972","2023-12-27 02:19:20.561468+00",NULL,432,"2024 CMS Updated MLI_CVSH Standard_0917.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_0917.pdf","2023-12-27 02:17:46.720164+00","450972","2023-12-27 02:17:46.720164+00",NULL
1691,1509,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 02:29:42.353007+00","450972","2023-12-27 02:29:42.353007+00",NULL,NULL,False,1509,4466,442,"2023-12-27 02:29:42.353007+00","450972","2023-12-27 02:29:42.353007+00",NULL,442,"2024 CMS Updated MLI_CVSH Standard_4998.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_4998.pdf","2023-12-27 02:29:42.353007+00","450972","2023-12-27 02:29:42.353007+00",NULL
1701,1519,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 02:45:04.461798+00","450972","2023-12-27 02:45:04.461798+00",NULL,NULL,False,1519,954,449,"2023-12-27 02:45:04.461798+00","450972","2023-12-27 02:45:04.461798+00",NULL,449,"2024 CMS Updated MLI_CVSH Standard_2335.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_2335.pdf","2023-12-27 02:44:30.857132+00","450972","2023-12-27 02:44:30.857132+00",NULL
1711,1529,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 02:57:23.934318+00","450972","2023-12-27 02:57:23.934318+00",NULL,NULL,False,1529,4471,430,"2023-12-27 02:57:23.934318+00","450972","2023-12-27 02:57:23.934318+00",NULL,430,"2024 CMS Updated MLI_CVSH Standard_5779.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/2024%20CMS%20Updated%20MLI_CVSH%20Standard_5779.pdf","2023-12-27 01:59:23.508239+00","450972","2023-12-27 01:59:23.508239+00",NULL
1721,1538,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 03:18:32.027329+00","450972","2023-12-27 03:18:32.027329+00",NULL,NULL,False,1538,2019,460,"2023-12-27 03:18:32.027329+00","450972","2023-12-27 03:18:32.027329+00",NULL,460,"H5810_23_52_CAMAPDMLI_C.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H5810_23_52_CAMAPDMLI_C.pdf","2023-12-27 03:18:32.027329+00","450972","2023-12-27 03:18:32.027329+00",NULL
1730,1543,NULL,NULL,"5255","004",NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-04 05:00:00+00",NULL,"2023-12-27 03:41:31.89466+00","450972","2023-12-27 03:41:31.89466+00",NULL,NULL,False,1543,2016,463,"2023-12-27 03:40:41.980467+00","450972","2023-12-27 03:40:41.980467+00",NULL,463,"Y0050_23_49_LRStateMLI_C MA MAPD_v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Y0050_23_49_LRStateMLI_C%20MA%20MAPD_v2.pdf","2023-12-27 03:40:41.980467+00","450972","2023-12-27 03:40:41.980467+00",NULL
1741,1547,NULL,NULL,"5004","005",NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-04 05:00:00+00",NULL,"2023-12-27 04:12:33.576048+00","450972","2023-12-27 04:12:33.576048+00",NULL,NULL,False,1547,2021,462,"2023-12-27 04:12:09.155419+00","450972","2023-12-27 04:12:09.155419+00",NULL,462,"Y0050_23_49_LRStateMLI_C General_v2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/Y0050_23_49_LRStateMLI_C%20General_v2.pdf","2023-12-27 03:22:37.160287+00","450972","2023-12-27 03:22:37.160287+00",NULL
1751,1552,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-04 05:00:00+00",NULL,"2023-12-27 04:49:11.202679+00","450972","2023-12-27 04:49:11.202679+00",NULL,NULL,False,1552,2025,467,"2023-12-27 04:49:11.202679+00","450972","2023-12-27 04:49:11.202679+00",NULL,467,"H7844_24_67_MIMMPMLI_FNL.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/H7844_24_67_MIMMPMLI_FNL.pdf","2023-12-27 04:49:11.202679+00","450972","2023-12-27 04:49:11.202679+00",NULL
1776,1576,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-02-06 05:00:00+00",NULL,"2024-01-11 17:04:11.192719+00","450972","2024-01-11 17:04:11.192719+00",NULL,NULL,False,1576,1286,477,"2024-01-11 17:04:11.192719+00","450972","2024-01-11 17:04:11.192719+00",NULL,477,"UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC (2) (1).pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/UHEX23MP0112521_000_Eng_CRN_MLI_ID-Card_Medicare-DSNP-PRNC%20%282%29%20%281%29.pdf","2024-01-11 16:37:52.155644+00","450972","2024-01-11 16:37:52.155644+00",NULL
