"documentPlanID","policyS3DocumentMappingID","pbp","cmsContractNumber","carrier","account","group","serviceQualifier","documentType","isDefaultDocument","validFrom","validTill","createdAt","createdBy","updatedAt","updatedBy","legacyDocumentID","isDeleted","s3DocumentMappingID","policyID","policyS3DocumentID","createdAt-2","createdBy-2","updatedAt-2","updatedBy-2","policyS3DocumentID-2","s3DocumentName","s3DocumentURL","createdAt-3","createdBy-3","updatedAt-3","updatedBy-3","policyID-2","policyName","policyTypeID","IsMedicarePolicy","createdAt-4","createdBy-4","updatedAt-4","updatedBy-4","contractID","contractID-2","contractName","clientID","clientID-2","clientName"
1435,1264,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 18:35:36.888251+00","216672","2023-12-14 18:35:36.888251+00",NULL,NULL,False,1264,2084,391,"2023-12-14 18:35:36.888251+00","216672","2023-12-14 18:35:36.888251+00",NULL,391,"MACNMMPSCv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMMPSCv1.pdf","2023-12-14 18:35:36.888251+00","216672","2023-12-14 18:35:36.888251+00",NULL,2084,"ESI - Centene - H1723",6,True,"2023-11-16 22:12:20.712191+00",NULL,"2023-11-16 22:12:20.712191+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1461,1284,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 20:41:47.622117+00","216672","2023-12-14 20:41:47.622117+00",NULL,NULL,False,1284,2158,395,"2023-12-14 20:41:47.622117+00","216672","2023-12-14 20:41:47.622117+00",NULL,395,"MACNDSNPCAv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNDSNPCAv1.pdf","2023-12-14 19:58:12.213274+00","216672","2023-12-14 19:58:12.213274+00",NULL,2158,"ESI - Centene - H3562",6,True,"2023-11-18 01:02:07.604617+00",NULL,"2023-11-18 01:02:07.604617+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1499,1317,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:38:37.226361+00","216672","2023-12-14 22:38:37.226361+00",NULL,NULL,False,1317,2129,387,"2023-12-14 22:38:37.226361+00","216672","2023-12-14 22:38:37.226361+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2129,"ESI - Centene - H6830",6,True,"2023-11-17 18:06:24.580825+00",NULL,"2023-11-17 18:06:24.580825+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1523,1341,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:57:41.834372+00","216672","2023-12-14 22:57:41.834372+00",NULL,NULL,False,1341,2152,386,"2023-12-14 22:57:41.834372+00","216672","2023-12-14 22:57:41.834372+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2152,"ESI - Centene - H9730",6,True,"2023-11-17 21:28:37.347556+00",NULL,"2023-11-17 21:28:37.347556+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1548,1366,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-15 02:12:39.22727+00","216672","2023-12-15 02:12:39.22727+00",NULL,NULL,False,1366,1828,414,"2023-12-15 02:12:39.22727+00","216672","2023-12-15 02:12:39.22727+00",NULL,414,"MATHPCMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MATHPCMSv1.pdf","2023-12-15 02:12:39.22727+00","216672","2023-12-15 02:12:39.22727+00",NULL,1828,"ESI - The Health Plan of West Virginia - H3672",6,True,"2022-06-17 19:29:38.436629+00",NULL,"2022-06-17 19:29:38.436629+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1535,1353,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00","2024-01-21 04:59:59.999+00","2023-12-14 23:07:21.183189+00","216672","2024-01-20 16:46:30.989185+00","117957",NULL,False,1353,2002,407,"2023-12-14 23:07:21.183189+00","216672","2023-12-14 23:07:21.183189+00",NULL,407,"MACMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv1.pdf","2023-12-14 23:05:52.705977+00","216672","2023-12-14 23:05:52.705977+00",NULL,2002,"ESI - Longevity Health Plan - H5374",6,True,"2023-10-19 21:27:10.165112+00",NULL,"2023-10-19 21:27:10.165112+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1811,1611,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-21 05:00:00+00",NULL,"2024-01-20 16:50:33.730988+00","117957","2024-01-20 16:50:33.730988+00",NULL,NULL,False,1611,2001,480,"2024-01-20 16:50:33.730988+00","117957","2024-01-20 16:50:33.730988+00",NULL,480,"MACMSv2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv2.pdf","2024-01-20 16:47:35.716866+00","117957","2024-01-20 16:47:35.716866+00",NULL,2001,"ESI - Longevity Health Plan - H7557",6,True,"2023-10-19 21:26:17.84132+00",NULL,"2023-10-19 21:26:17.84132+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1813,1613,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-21 05:00:00+00",NULL,"2024-01-20 16:51:45.05245+00","117957","2024-01-20 16:51:45.05245+00",NULL,NULL,False,1613,1999,480,"2024-01-20 16:51:45.05245+00","117957","2024-01-20 16:51:45.05245+00",NULL,480,"MACMSv2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv2.pdf","2024-01-20 16:47:35.716866+00","117957","2024-01-20 16:47:35.716866+00",NULL,1999,"ESI - Longevity Health Plan - H9590",6,True,"2023-10-19 21:24:42.635211+00",NULL,"2023-10-19 21:24:42.635211+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1864,1660,NULL,NULL,"2FSA","EX352618","013","CMR","1st Additional PDF in SPT",False,"2024-01-25 05:00:00+00","2024-01-30 04:59:59.999+00","2024-01-24 21:23:12.016013+00","216672","2024-01-27 03:14:45.114598+00","316544",NULL,False,1660,2075,482,"2024-01-24 21:23:12.016013+00","216672","2024-01-24 21:23:12.016013+00",NULL,482,"MACNDUALNJv1 Flattened.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNDUALNJv1%20Flattened.pdf","2024-01-24 21:23:12.016013+00","216672","2024-01-24 21:23:12.016013+00",NULL,2075,"ESI - Centene - H0913",6,True,"2023-11-16 22:03:47.793537+00",NULL,"2023-11-16 22:03:47.793537+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1422,1254,NULL,NULL,"2FFA","EX352259","021","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 17:30:13.359078+00","216672","2024-01-27 03:15:03.905296+00","316544",NULL,False,1254,2075,386,"2023-12-14 17:30:13.359078+00","216672","2023-12-14 17:30:13.359078+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2075,"ESI - Centene - H0913",6,True,"2023-11-16 22:03:47.793537+00",NULL,"2023-11-16 22:03:47.793537+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1445,1274,NULL,NULL,"2FSA","EX352628","004","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 19:15:05.649654+00","216672","2024-01-27 03:27:37.036963+00","316544",NULL,False,1274,2094,393,"2023-12-14 19:15:05.649654+00","216672","2023-12-14 19:15:05.649654+00",NULL,393,"MACNFIDEHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNFIDEHIv1.pdf","2023-12-14 19:15:05.649654+00","216672","2023-12-14 19:15:05.649654+00",NULL,2094,"ESI - Centene - H2491",6,True,"2023-11-16 22:23:11.06056+00",NULL,"2023-11-16 22:23:11.06056+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1448,1276,NULL,NULL,"2FFA","EX352462","109","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 19:46:27.603943+00","216672","2024-01-27 03:34:02.780051+00","316544",NULL,False,1276,2095,386,"2023-12-14 19:45:51.61583+00","216672","2023-12-14 19:45:51.61583+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2095,"ESI - Centene - H2775",6,True,"2023-11-16 22:23:57.12192+00",NULL,"2023-11-16 22:23:57.12192+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1910,1276,NULL,NULL,"2FFA","EX352460",NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-30 05:00:00+00",NULL,"2024-01-27 03:35:49.953021+00","316544","2024-01-27 03:35:49.953021+00",NULL,NULL,False,1276,2095,386,"2023-12-14 19:45:51.61583+00","216672","2023-12-14 19:45:51.61583+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2095,"ESI - Centene - H2775",6,True,"2023-11-16 22:23:57.12192+00",NULL,"2023-11-16 22:23:57.12192+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1474,1295,NULL,NULL,"2FRA","EX352591","004","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 21:13:04.412122+00","216672","2024-01-29 13:21:03.851421+00","316544",NULL,False,1295,2108,394,"2023-12-14 21:12:16.996971+00","216672","2023-12-14 21:12:16.996971+00",NULL,394,"MACNMEDDNYWCv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNYWCv1.pdf","2023-12-14 19:48:01.490639+00","216672","2023-12-14 19:48:01.490639+00",NULL,2108,"ESI - Centene - H4868",6,True,"2023-11-16 22:32:51.455059+00",NULL,"2023-11-16 22:32:51.455059+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1486,1304,NULL,NULL,"2FSA","EX352650","008","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 22:25:57.748193+00","216672","2024-01-29 13:24:06.359265+00","316544",NULL,False,1304,2116,398,"2023-12-14 22:24:41.078231+00","216672","2023-12-14 22:24:41.078231+00",NULL,398,"MACNMEDDNYv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNYv1.pdf","2023-12-14 22:24:41.078231+00","216672","2023-12-14 22:24:41.078231+00",NULL,2116,"ESI - Centene - H5599",6,True,"2023-11-17 15:50:40.859035+00",NULL,"2023-11-17 15:50:40.859035+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1410,1242,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,NULL,False,1242,2064,386,"2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2064,"ESI - Centene - H0074",6,True,"2023-11-16 21:54:18.93563+00",NULL,"2023-11-16 21:54:18.93563+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1436,1265,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 18:36:02.333778+00","216672","2023-12-14 18:36:02.333778+00",NULL,NULL,False,1265,2085,387,"2023-12-14 18:36:02.333778+00","216672","2023-12-14 18:36:02.333778+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2085,"ESI - Centene - H1774",6,True,"2023-11-16 22:12:56.335844+00",NULL,"2023-11-16 22:12:56.335844+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1462,1285,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 20:42:27.018746+00","216672","2023-12-14 20:42:27.018746+00",NULL,NULL,False,1285,2159,395,"2023-12-14 20:42:27.018746+00","216672","2023-12-14 20:42:27.018746+00",NULL,395,"MACNDSNPCAv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNDSNPCAv1.pdf","2023-12-14 19:58:12.213274+00","216672","2023-12-14 19:58:12.213274+00",NULL,2159,"ESI - Centene - H3563",6,True,"2023-11-18 01:02:47.133718+00",NULL,"2023-11-18 01:02:47.133718+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1475,1296,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 21:24:06.000057+00","216672","2023-12-14 21:24:06.000057+00",NULL,NULL,False,1296,2109,386,"2023-12-14 21:24:06.000057+00","216672","2023-12-14 21:24:06.000057+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2109,"ESI - Centene - H5087",6,True,"2023-11-16 22:33:26.991941+00",NULL,"2023-11-16 22:33:26.991941+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1487,1305,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:26:33.936108+00","216672","2023-12-14 22:26:33.936108+00",NULL,NULL,False,1305,2117,386,"2023-12-14 22:26:33.936108+00","216672","2023-12-14 22:26:33.936108+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2117,"ESI - Centene - H5779",6,True,"2023-11-17 15:51:17.470082+00",NULL,"2023-11-17 15:51:17.470082+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1500,1318,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:39:20.520418+00","216672","2023-12-14 22:39:20.520418+00",NULL,NULL,False,1318,2130,400,"2023-12-14 22:39:20.520418+00","216672","2023-12-14 22:39:20.520418+00",NULL,400,"MACNMMPTXv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMMPTXv1.pdf","2023-12-14 22:39:20.520418+00","216672","2023-12-14 22:39:20.520418+00",NULL,2130,"ESI - Centene - H6870",6,True,"2023-11-17 18:07:10.38439+00",NULL,"2023-11-17 18:07:10.38439+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1512,1330,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 22:51:24.168889+00","216672","2023-12-14 22:51:24.168889+00",NULL,NULL,False,1330,2140,387,"2023-12-14 22:51:24.168889+00","216672","2023-12-14 22:51:24.168889+00",NULL,387,"MACNMEDDNOVv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDNOVv1.pdf","2023-12-14 17:13:22.087507+00","216672","2023-12-14 17:13:22.087507+00",NULL,2140,"ESI - Centene - H8225",6,True,"2023-11-17 21:08:58.365338+00",NULL,"2023-11-17 21:08:58.365338+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1524,1342,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 23:01:24.801287+00","216672","2023-12-14 23:01:24.801287+00",NULL,NULL,False,1342,2153,386,"2023-12-14 23:01:24.801287+00","216672","2023-12-14 23:01:24.801287+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2153,"ESI - Centene - H9761",6,True,"2023-11-17 21:29:48.23983+00",NULL,"2023-11-17 21:29:48.23983+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1549,1367,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-15 02:13:05.693497+00","216672","2023-12-15 02:13:05.693497+00",NULL,NULL,False,1367,1829,414,"2023-12-15 02:13:05.693497+00","216672","2023-12-15 02:13:05.693497+00",NULL,414,"MATHPCMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MATHPCMSv1.pdf","2023-12-15 02:12:39.22727+00","216672","2023-12-15 02:12:39.22727+00",NULL,1829,"ESI - The Health Plan Insurance Company - H8604",6,True,"2022-06-17 19:37:59.827645+00",NULL,"2022-06-17 19:37:59.827645+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1536,1354,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00","2024-01-21 04:59:59.999+00","2023-12-14 23:07:46.9228+00","216672","2024-01-20 16:50:24.688408+00","117957",NULL,False,1354,2001,407,"2023-12-14 23:07:46.9228+00","216672","2023-12-14 23:07:46.9228+00",NULL,407,"MACMSv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv1.pdf","2023-12-14 23:05:52.705977+00","216672","2023-12-14 23:05:52.705977+00",NULL,2001,"ESI - Longevity Health Plan - H7557",6,True,"2023-10-19 21:26:17.84132+00",NULL,"2023-10-19 21:26:17.84132+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1812,1612,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-21 05:00:00+00",NULL,"2024-01-20 16:51:01.19008+00","117957","2024-01-20 16:51:01.19008+00",NULL,NULL,False,1612,2003,480,"2024-01-20 16:51:01.19008+00","117957","2024-01-20 16:51:01.19008+00",NULL,480,"MACMSv2.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACMSv2.pdf","2024-01-20 16:47:35.716866+00","117957","2024-01-20 16:47:35.716866+00",NULL,2003,"ESI - Longevity Health Plan - H1644",6,True,"2023-10-19 21:31:41.869474+00",NULL,"2023-10-19 21:31:41.869474+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1423,1254,NULL,NULL,"2FFA","EX352256","002","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 17:30:40.801798+00","216672","2024-01-27 03:15:07.704167+00","316544",NULL,False,1254,2075,386,"2023-12-14 17:30:13.359078+00","216672","2023-12-14 17:30:13.359078+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2075,"ESI - Centene - H0913",6,True,"2023-11-16 22:03:47.793537+00",NULL,"2023-11-16 22:03:47.793537+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1905,1274,NULL,NULL,"2FSA","	EX352628",NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-30 05:00:00+00",NULL,"2024-01-27 03:28:40.130302+00","316544","2024-01-27 03:28:40.130302+00",NULL,NULL,False,1274,2094,393,"2023-12-14 19:15:05.649654+00","216672","2023-12-14 19:15:05.649654+00",NULL,393,"MACNFIDEHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNFIDEHIv1.pdf","2023-12-14 19:15:05.649654+00","216672","2023-12-14 19:15:05.649654+00",NULL,2094,"ESI - Centene - H2491",6,True,"2023-11-16 22:23:11.06056+00",NULL,"2023-11-16 22:23:11.06056+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1449,1276,NULL,NULL,"2FFA","EX352464","113","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 19:46:51.919825+00","216672","2024-01-27 03:33:49.781672+00","316544",NULL,False,1276,2095,386,"2023-12-14 19:45:51.61583+00","216672","2023-12-14 19:45:51.61583+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2095,"ESI - Centene - H2775",6,True,"2023-11-16 22:23:57.12192+00",NULL,"2023-11-16 22:23:57.12192+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1911,1276,NULL,NULL,"2FFA","EX352465",NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-30 05:00:00+00",NULL,"2024-01-27 03:36:09.130901+00","316544","2024-01-27 03:36:09.130901+00",NULL,NULL,False,1276,2095,386,"2023-12-14 19:45:51.61583+00","216672","2023-12-14 19:45:51.61583+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2095,"ESI - Centene - H2775",6,True,"2023-11-16 22:23:57.12192+00",NULL,"2023-11-16 22:23:57.12192+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1459,1282,NULL,NULL,"2FRA","EX352583","001","CMR","1st Additional PDF in SPT",False,"2024-01-01 05:00:00+00","2024-01-30 04:59:59.999+00","2023-12-14 19:58:12.213274+00","216672","2024-01-27 03:39:02.01465+00","316544",NULL,False,1282,2100,395,"2023-12-14 19:58:12.213274+00","216672","2023-12-14 19:58:12.213274+00",NULL,395,"MACNDSNPCAv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNDSNPCAv1.pdf","2023-12-14 19:58:12.213274+00","216672","2023-12-14 19:58:12.213274+00",NULL,2100,"ESI - Centene - H3561",6,True,"2023-11-16 22:27:51.316602+00",NULL,"2023-11-16 22:27:51.316602+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1914,1283,NULL,NULL,"2FSA","	EX355170",NULL,"CMR","1st Additional PDF in SPT",False,"2024-01-30 05:00:00+00",NULL,"2024-01-27 03:39:18.170631+00","316544","2024-01-27 03:39:18.170631+00",NULL,NULL,False,1283,2100,396,"2023-12-14 19:58:37.878132+00","216672","2023-12-14 19:58:37.878132+00",NULL,396,"MACNDSNPCALv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNDSNPCALv1.pdf","2023-12-14 19:58:37.878132+00","216672","2023-12-14 19:58:37.878132+00",NULL,2100,"ESI - Centene - H3561",6,True,"2023-11-16 22:27:51.316602+00",NULL,"2023-11-16 22:27:51.316602+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1411,1243,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 17:09:52.91951+00","216672","2023-12-14 17:09:52.91951+00",NULL,NULL,False,1243,2065,386,"2023-12-14 17:09:52.91951+00","216672","2023-12-14 17:09:52.91951+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2065,"ESI - Centene - H0088",6,True,"2023-11-16 21:55:19.948035+00",NULL,"2023-11-16 21:55:19.948035+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1437,1266,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 18:36:29.237851+00","216672","2023-12-14 18:36:29.237851+00",NULL,NULL,False,1266,2086,386,"2023-12-14 18:36:29.237851+00","216672","2023-12-14 18:36:29.237851+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2086,"ESI - Centene - H1848",6,True,"2023-11-16 22:16:44.756172+00",NULL,"2023-11-16 22:16:44.756172+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1463,1286,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 20:55:17.220822+00","216672","2023-12-14 20:55:17.220822+00",NULL,NULL,False,1286,2101,386,"2023-12-14 20:55:17.220822+00","216672","2023-12-14 20:55:17.220822+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2101,"ESI - Centene - H3975",6,True,"2023-11-16 22:28:26.947714+00",NULL,"2023-11-16 22:28:26.947714+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
1476,1297,NULL,NULL,NULL,NULL,NULL,"CMR","1st Additional PDF in SPT",True,"2024-01-01 05:00:00+00",NULL,"2023-12-14 21:25:19.015973+00","216672","2023-12-14 21:25:19.015973+00",NULL,NULL,False,1297,2110,386,"2023-12-14 21:25:19.015973+00","216672","2023-12-14 21:25:19.015973+00",NULL,386,"MACNMEDDWHIv1.pdf","https://cc-policy-config-logo-docs-prod.s3.amazonaws.com/MACNMEDDWHIv1.pdf","2023-12-14 17:02:21.300249+00","216672","2023-12-14 17:02:21.300249+00",NULL,2110,"ESI - Centene - H5199",6,True,"2023-11-16 22:34:02.566876+00",NULL,"2023-11-16 22:34:02.566876+00",NULL,209,209,"Express Scripts",234,234,"Express Scripts"
